ano,id_municipio,municipio,desmatamento,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss,emprego,remuneracao_media,co2e
2021,4301909,Barra do Ribeiro,596.1,505591000,34026000,471565000,222007000,49623000,123453000,76482000,3247,1869.378678780413,295069.4433568499
2021,4301925,Barra do Rio Azul,121.8,80747000,2165000,78582000,52726000,1288000,8897000,15670000,257,2755.784513618676,110353.54275594
2021,4301958,Barra Funda,57.9,165029000,20369000,144660000,38373000,33653000,49364000,23270000,1309,2261.907799847214,88323.62854365009
2021,4302006,Barros Cassal,434.3,244512000,11226000,233287000,103558000,8188000,56710000,64830000,1262,1891.758541996829,412244.7258881597
2021,4302055,Benjamin Constant do Sul,88.1,49313000,1471000,47842000,19516000,2756000,8674000,16896000,273,2161.350769230769,40031.45401407
2021,4302105,Bento Gonçalves,153.6,7498499000,1205111000,6293389000,104329000,2456585000,2985349000,747125000,70028,2784.738553578559,438147.70535715
2021,4302154,Boa Vista das Missões,171.7,238521000,11203000,227318000,159797000,5544000,43131000,18847000,511,2357.736986301371,73669.07251417004
2021,4302204,Boa Vista do Buricá,86.9,326885000,33412000,293474000,82079000,41300000,129473000,40621000,2542,1822.277816679781,101751.7512218699
2021,4302220,Boa Vista do Cadeado,614.4000000000001,468750000,19558000,449193000,331894000,10627000,81630000,25042000,559,2666.694275491949,160659.1727172301
2021,4302238,Boa Vista do Incra,429.9,384172000,13427000,370745000,273986000,9128000,60471000,27161000,603,2468.560348258707,100322.28766774
2021,4302253,Boa Vista do Sul,55,120127000,16999000,103127000,32490000,25930000,24111000,20596000,969,2307.300433436537,223501.1986728601
2021,4302303,Bom Jesus,834.8,613622000,26513000,587109000,328272000,47849000,139984000,71004000,8994,1381.543434511885,662922.0318938403
2021,4302352,Bom Princípio,56.3,906593000,183379000,723215000,35807000,295438000,308255000,83714000,8004,1992.194407796097,171382.38429353
2021,4302378,Bom Progresso,77.6,86279000,3716000,82563000,41337000,3421000,18498000,19308000,559,1955.188676207515,29245.98097875
2021,4302402,Bom Retiro do Sul,92.3,403054000,46503000,356551000,33550000,123410000,126226000,73364000,4889,1720.529069339331,105314.11605103
2021,4302451,Boqueirão do Leão,189,150393000,5014000,145380000,69998000,6637000,27464000,41281000,727,2014.137881705641,198698.9285151998
2021,4302501,Bossoroca,679.4,490597000,23445000,467152000,312724000,11968000,97786000,44674000,1336,2217.576549401198,551435.8406607897
2021,4302584,Bozano,188.8,227409000,15836000,211573000,130940000,6094000,55050000,19489000,326,2776.31966257669,71088.05552904996
2021,4302600,Braga,117.8,130948000,7220000,123728000,61985000,3709000,32156000,25878000,419,2099.870357995228,29972.77331242
2021,4302659,Brochier,88.3,117700000,9468000,108232000,28095000,13387000,35675000,31075000,1178,1839.656443123942,705464.32173841
2021,4302709,Butiá,547.2,543347000,34196000,509151000,128895000,89501000,168309000,122445000,4809,2388.228357246825,540313.3091474903
2021,4302808,Caçapava do Sul,1015.4,1122667000,81898000,1040769000,257114000,195154000,387616000,200885000,8174,2282.602719598731,1619950.70437297
2021,4302907,Cacequi,1559,623085000,21266000,601820000,367037000,21461000,134337000,78985000,2060,2091.354936893201,801290.24185185
2021,4303004,Cachoeira do Sul,2943.7,3542693000,318601000,3224092000,972404000,478214000,1327159000,446315000,20958,2142.189265674212,2255482.204953629
2021,4303103,Cachoeirinha,34.1,6458476000,1239040000,5219436000,977000,1448295000,2967066000,803098000,58883,2319.557842501235,294794.58707766
2021,4303202,Cacique Doble,154,169235000,5607000,163628000,89383000,7003000,34253000,32989000,522,1980.463927203065,94647.04886421008
2021,4303301,Caibaté,211.8,264915000,16225000,248690000,128980000,11318000,75428000,32965000,1234,2708.404756888169,137267.3315811601
2021,4303400,Caiçara,141.5,152840000,4505000,148336000,76575000,6877000,29527000,35357000,679,1886.127025036818,188766.20533829
2021,4303509,Camaquã,1333.2,2723662000,266908000,2456754000,652970000,379940000,1037102000,386742000,15776,2263.292355476668,967591.24009999
2021,4303558,Camargo,121.8,520481000,64091000,456391000,92102000,239340000,101305000,23644000,888,2450.025135135136,127868.33794925
2021,4303608,Cambará do Sul,363.3,242576000,18111000,224465000,54920000,55579000,68094000,45873000,2776,2147.513605907776,268596.5624486699
2021,4303673,Campestre da Serra,272.3,204702000,14412000,190290000,113111000,17513000,32824000,26842000,846,2018.951170212766,119226.3117078599
2021,4303707,Campina das Missões,203.3,239168000,11535000,227633000,118961000,10526000,64133000,34013000,1020,2032.216715686275,110079.23754183
2021,4303806,Campinas do Sul,251.4,399402000,24343000,375060000,201010000,15214000,117777000,41058000,1325,2277.157554716983,131560.51838109
2021,4303905,Campo Bom,43.9,3600068000,689173000,2910895000,2915000,1385783000,1091220000,430976000,40126,2110.888218112947,257849.52607986
2021,4304002,Campo Novo,207,325738000,45388000,280350000,103577000,23096000,120446000,33232000,1322,2139.013441754918,85400.51659586001
2021,4304101,Campos Borges,207.5,150033000,8323000,141710000,75520000,8165000,33185000,24840000,723,2050.851991701245,74640.33034813001
2021,4304200,Candelária,739.4000000000002,1078186000,93730000,984456000,291983000,179061000,335930000,177482000,7757,1877.607881913111,417175.4696680397
2021,4304309,Cândido Godói,221.3,358436000,25307000,333130000,145175000,52331000,96238000,39386000,1683,2388.455888294716,210514.9089869701
2021,4304358,Candiota,691.2,2744006000,61054000,2682952000,130044000,2351042000,118674000,83191000,3401,3929.547550720378,13620500.5744108
2021,4304408,Canela,117.7,1595255000,153530000,1441724000,20844000,399882000,730738000,290260000,15661,2150.942462805691,132452.4124317301
2021,4304507,Canguçu,2148.4,1660002000,110546000,1549456000,592457000,55072000,588603000,313324000,6979,2115.444823040546,2192773.906596951
2021,4304606,Canoas,104.7,21995362000,3091272000,18904090000,10475000,8390681000,8593955000,1908979000,124895,2657.235431202199,5165417.6869418
2021,4304614,Canudos do Vale,58.1,67987000,2064000,65923000,39535000,1619000,9596000,15173000,184,2396.206304347828,58912.60292426001
2021,4304622,Capão Bonito do Sul,391.1,342052000,13573000,328479000,239236000,14393000,55520000,19329000,458,2662.339890829696,222269.1647238801
2021,4304630,Capão da Canoa,45.4,1966012000,187992000,1778021000,3528000,283086000,1110286000,381121000,22088,1943.392959072802,160237.15642648
2021,4304655,Capão do Cipó,676.1,644964000,28481000,616483000,456954000,15373000,112277000,31878000,746,2594.09387399464,372604.8092607902
2021,4304663,Capão do Leão,558.8,830082000,77128000,752954000,153536000,207563000,230050000,161805000,6086,2222.418940190601,410196.8519613502
2021,4304671,Capivari do Sul,350.1,386832000,37466000,349366000,152886000,32111000,128650000,35718000,1863,2362.526913580249,604407.7215539298
2021,4304689,Capela de Santana,155.9,298585000,30252000,268334000,30505000,78966000,85476000,73386000,2290,1852.500165938867,110307.18616798
2021,4304697,Capitão,52.4,95378000,3017000,92360000,49037000,6213000,13521000,23588000,796,1888.453919597989,120754.7718212001
2021,4304705,Carazinho,588.4,3846847000,678253000,3168594000,253866000,381382000,2185543000,347804000,22788,2259.787826048801,503721.7993993901
2021,4304713,Caraá,163.1,165659000,7142000,158517000,54790000,22492000,28400000,52835000,1147,1253.526285963381,206173.32264504
2021,4304804,Carlos Barbosa,139.7,3529578000,786823000,2742756000,82339000,1713025000,769588000,177804000,18612,3181.532341500096,266754.74182781
2021,4304853,Carlos Gomes,64.8,70447000,1742000,68705000,41661000,4651000,8908000,13486000,193,2259.385958549223,51062.37847040999
2021,4304903,Casca,235.3,717919000,92491000,625429000,184465000,132679000,250558000,57727000,4435,2161.151465614428,264195.8005781901
2021,4304952,Caseiros,184.2,199196000,19466000,179730000,80795000,9773000,65870000,23292000,748,2041.144652406416,122486.3542969501
2021,4305009,Catuípe,536.9,638109000,35246000,602864000,355153000,21001000,170918000,55792000,1938,1971.292476780187,358265.61886634
2021,4305108,Caxias do Sul,694.7,31688460000,5271802000,26416658000,275560000,9594397000,13646691000,2900010000,236963,2642.646207424787,1848459.302818819
2021,4305116,Centenário,109.4,120778000,3595000,117183000,70857000,5188000,19732000,21405000,287,2524.750418118466,86452.76535939997
2021,4305124,Cerrito,317.6,161327000,4748000,156579000,86122000,4997000,28123000,37337000,621,2072.608132045087,235235.03324743
2021,4305132,Cerro Branco,91.5,90158000,2956000,87202000,35784000,3880000,17471000,30068000,426,2346.21927230047,75914.36669374001
2021,4305157,Cerro Grande,66.5,74561000,1836000,72725000,41836000,1578000,9863000,19448000,352,2211.365454545454,36287.91652351
2021,4305173,Cerro Grande do Sul,214.1,203183000,13543000,189640000,58730000,9902000,53907000,67101000,1342,2058.48746646796,42412.28059924002
2021,4305207,Cerro Largo,157.3,796775000,172693000,624082000,83746000,73911000,386544000,79881000,4521,2294.050548551203,122558.09966908
2021,4305306,Chapada,605.5,741826000,48832000,692994000,393768000,47387000,196006000,55832000,3120,2002.246246794871,166169.64396728
2021,4305355,Charqueadas,192.3,1736974000,191263000,1545712000,61425000,778258000,458581000,247449000,9593,2470.204863963305,128578.57550662
2021,4305371,Charrua,145.6,149351000,5664000,143687000,90807000,3415000,25605000,23859000,345,2340.046463768115,73310.47468101002
2021,4305405,Chiapetta,329.9,388835000,9536000,379299000,274522000,12098000,63176000,29503000,1124,1984.41134341637,115685.38870074
2021,4305439,Chuí,176.1,370301000,44333000,325968000,42648000,56821000,179584000,46915000,2880,1736.384190972222,150581.0527556699
2021,4305447,Chuvisca,143.4,129739000,4320000,125419000,65543000,3534000,18186000,38156000,492,2385.200995934958,54677.06106606001
2021,4305454,Cidreira,120.4,362059000,26053000,336006000,25702000,23369000,170700000,116235000,1862,1642.055972073037,131622.50656562
2021,4305504,Ciríaco,224.1,264360000,17393000,246967000,139555000,15409000,63665000,28338000,837,1844.493620071686,210572.97162209
2021,4305587,Colinas,43.4,87209000,4254000,82954000,35744000,9887000,15813000,21511000,524,2111.597080152671,50765.83083752003
2021,4305603,Colorado,264,338157000,17378000,320779000,212850000,11958000,70278000,25693000,724,2502.903439226517,115052.46767489
2021,4305702,Condor,409.5,624705000,50429000,574276000,292443000,69822000,163926000,48085000,2804,2332.760595577749,145330.4000172902
2021,4305801,Constantina,184.6,432348000,43278000,389070000,128556000,37066000,164809000,58638000,3100,1876.203732258068,153118.6930380701
2021,4305835,Coqueiro Baixo,79.1,52163000,1571000,50593000,28712000,1306000,6658000,13916000,145,2840.232620689657,83068.84606540002
2021,4305850,Coqueiros do Sul,228.4,190144000,9963000,180181000,116789000,6204000,35213000,21975000,469,2316.139381663112,62408.97880113
2021,4305871,Coronel Barros,145.1,226125000,18784000,207341000,102961000,14258000,66179000,23943000,632,2622.986946202534,89305.40867854004
2021,4305900,Coronel Bicaco,439.8,515152000,28365000,486788000,288705000,16533000,132231000,49319000,1261,2015.399793814434,165475.0774531899
2021,4305934,Coronel Pilar,55.7,49059000,1934000,47125000,23451000,3094000,7208000,13372000,180,2847.400166666667,146230.5621547799
2021,4305959,Cotiporã,86.6,167928000,15961000,151966000,45673000,36946000,42108000,27240000,1020,2166.125098039215,165288.6830884798
2021,4305975,Coxilha,371.1,422464000,14414000,408050000,297298000,18742000,64409000,27602000,1122,2875.079598930475,143954.6640049601
2021,4306007,Crissiumal,295.4,508976000,36160000,472816000,188788000,50484000,151934000,81610000,3955,1715.763883691529,234664.1359535599
2021,4306056,Cristal,520.6,308906000,17028000,291878000,155760000,15154000,70820000,50144000,3244,1684.517688039453,384516.9824470901
2021,4306072,Cristal do Sul,83,94740000,2478000,92262000,56692000,2158000,11622000,21791000,290,2049.127068965518,76029.68817021005
2021,4306106,Cruz Alta,1202.6,4609384000,702726000,3906658000,776890000,418956000,2347106000,363706000,19083,2303.37621757584,717700.3323158704
2021,4306130,Cruzaltense,152,144763000,7737000,137026000,84741000,3963000,31309000,17013000,251,2407.687131474104,67369.89071115004
2021,4306205,Cruzeiro do Sul,139.8,533002000,74634000,458369000,90458000,123218000,176438000,68254000,4361,2317.347828479704,164634.34962256
2021,4306304,David Canabarro,145.6,229362000,15947000,213415000,102178000,9455000,70792000,30990000,903,2047.899612403099,100203.05790071
2021,4306320,Derrubadas,157.3,148407000,4668000,143739000,92003000,5332000,24306000,22098000,399,2626.637393483711,43982.83698560999
2021,4306353,Dezesseis de Novembro,137.5,57174000,2092000,55082000,21163000,1282000,12311000,20326000,259,2431.39335907336,43868.61608739004
2021,4306379,Dilermando de Aguiar,402.7,267901000,8956000,258945000,182179000,12581000,39326000,24860000,484,2454.249152892561,234604.7070877601
2021,4306403,Dois Irmãos,39.5,2188540000,346832000,1841709000,20708000,783119000,857272000,180609000,17424,2266.758117539022,116868.75189616
2021,4306429,Dois Irmãos das Missões,189.7,199194000,9052000,190142000,135693000,7712000,25410000,21327000,564,2350.496347517728,62012.52938499998
2021,4306452,Dois Lajeados,85.2,172601000,12892000,159708000,59127000,33173000,43611000,23797000,812,2145.35974137931,123204.4557003699
2021,4306502,Dom Feliciano,642.7,356857000,15762000,341095000,155678000,9625000,86600000,89192000,1440,2010.646131944443,574906.82640278
2021,4306551,Dom Pedro de Alcântara,45,65533000,6642000,58891000,9320000,4159000,24986000,20426000,614,1949.217768729641,76501.89158436
2021,4306601,Dom Pedrito,3442.5,2210941000,141220000,2069720000,1052204000,132722000,654685000,230110000,9224,2080.928662185604,2657190.661979571
2021,4306700,Dona Francisca,79.8,106596000,7268000,99327000,35158000,17506000,25118000,21545000,526,2167.39349809886,82225.18657250004
2021,4306734,Doutor Maurício Cardoso,234.6,260796000,12391000,248405000,146063000,7346000,64511000,30485000,767,2228.007900912647,115316.57086406
2021,4306759,Doutor Ricardo,77,78890000,5928000,72962000,27781000,11112000,18028000,16040000,480,1929.678124999999,109567.07721856
2021,4306767,Eldorado do Sul,421.4,2120258000,474344000,1645914000,183079000,264186000,921463000,277186000,23512,3438.173311925831,466081.3528227501
2021,4306809,Encantado,89.8,1168355000,195960000,972395000,51929000,316052000,486207000,118208000,12203,2026.613672047863,169633.77520714
2021,4306908,Encruzilhada do Sul,1734.7,1080943000,55555000,1025388000,568396000,46321000,250059000,160613000,5645,2026.864829052256,2945672.877060421
2021,4306924,Engenho Velho,69.1,73213000,3039000,70174000,38447000,1812000,14091000,15825000,246,2770.74695121951,9287.445003750006
2021,4306932,Entre-Ijuís,451.4,687576000,64998000,622578000,279914000,26463000,259974000,56226000,2454,2204.896862265688,200911.1108730999
2021,4306957,Entre Rios do Sul,90.8,207516000,11116000,196400000,51457000,91376000,30195000,23373000,507,2252.070039447731,41147.03382882001
2021,4306973,Erebango,137.8,180478000,13664000,166814000,84384000,11793000,45078000,25559000,502,2619.374103585657,60426.89977497998
2021,4307005,Erechim,357.6,6882611000,1102798000,5779813000,154750000,2043872000,2980182000,601009000,58608,2231.623911582031,526693.1284276799
2021,4307054,Ernestina,219.6,265548000,13581000,251966000,144265000,24064000,54904000,28733000,808,2121.70967821782,81134.2120815
2021,4307104,Herval,601.3,253606000,6752000,246853000,148385000,6999000,45702000,45768000,975,1898.942512820514,860444.3875621096
2021,4307203,Erval Grande,228.8,150882000,11737000,139144000,56127000,8639000,39985000,34393000,965,1909.03561658031,98424.44133071
2021,4307302,Erval Seco,241.3,353967000,22954000,331013000,168828000,18709000,100330000,43146000,1024,2132.522275390624,144711.74495404
2021,4307401,Esmeralda,520.5,392859000,17924000,374934000,251709000,10501000,83223000,29502000,791,2255.988748419721,310356.30002414
2021,4307450,Esperança do Sul,121.7,116730000,6083000,110648000,57991000,7135000,21234000,24287000,443,2109.653792325057,88264.56138326999
2021,4307500,Espumoso,671.8,1113102000,104289000,1008813000,441676000,83366000,388810000,94962000,4633,2307.916136412698,448807.4240730702
2021,4307559,Estação,93.6,350706000,52165000,298541000,59750000,61396000,135646000,41750000,1979,2662.73930773118,46903.68438354995
2021,4307609,Estância Velha,43.5,1875488000,237595000,1637893000,6183000,566385000,760896000,304429000,18994,2068.8958460566532,135318.91996614
2021,4307708,Esteio,25.3,3749878000,600854000,3149024000,3288000,858326000,1719596000,567814000,30060,2471.325713572856,340995.12175617
2021,4307807,Estrela,166.2,2171441000,267345000,1904096000,140488000,783046000,779326000,201237000,16089,2096.455291814282,323731.0460250301
2021,4307815,Estrela Velha,228.8,197414000,9967000,187447000,111419000,4820000,41884000,29325000,573,2604.065724258289,163651.5046721098
2021,4307831,Eugênio de Castro,333.8,405443000,19489000,385953000,262515000,24038000,76348000,23051000,520,2488.590384615385,143157.6993479789
2021,4307864,Fagundes Varela,89.4,197918000,16073000,181845000,62113000,68806000,30454000,20474000,740,2275.121081081079,129353.53724116
2021,4307906,Farroupilha,234,4398447000,806962000,3591486000,197884000,1454550000,1555707000,383345000,40039,2502.587309373357,409387.0730141902
2021,4308003,Faxinal do Soturno,122.6,270105000,28749000,241355000,39560000,31045000,130307000,40443000,2027,2094.552698569315,122495.52560921
2021,4308052,Faxinalzinho,113.2,103166000,3609000,99556000,59134000,4169000,17920000,18333000,371,2204.853746630729,51635.08088263997
2021,4308078,Fazenda Vilanova,76,140822000,11490000,129333000,40274000,14592000,41377000,33090000,1040,1844.578942307692,198292.89601371
2021,4308102,Feliz,51,589352000,75963000,513390000,22682000,142280000,269349000,79079000,6454,2018.549439107534,100759.90789253
2021,4308201,Flores da Cunha,148.6,2538136000,508224000,2029912000,132842000,1041599000,671373000,184098000,18547,2395.17806222031,209641.2568752501
2021,4308250,Floriano Peixoto,122.8,103058000,4441000,98617000,60221000,3994000,18326000,16077000,251,2360.787808764941,123570.07648564
2021,4308300,Fontoura Xavier,385.5,227468000,14823000,212645000,66321000,9638000,77011000,59675000,1729,2070.198698669753,345343.5820238799
2021,4308409,Formigueiro,493.5,302799000,18419000,284380000,143622000,24976000,72394000,43388000,1007,2157.083257199604,346457.3645067501
2021,4308433,Forquetinha,74.4,58939000,2235000,56704000,25693000,4023000,8957000,18031000,408,1828.355049019606,36980.80008716997
2021,4308458,Fortaleza dos Valos,576.8000000000001,564771000,34860000,529911000,326663000,14527000,150492000,38228000,1131,2207.304040671972,135641.37015709
2021,4308508,Frederico Westphalen,210.7,1430606000,174016000,1256590000,140905000,239545000,703066000,173075000,14029,1953.714147836632,339806.6876192301
2021,4308607,Garibaldi,101.3,2997963000,584435000,2413528000,61666000,1269430000,883294000,199137000,24808,2339.535606256043,250316.80826048
2021,4308656,Garruchos,385.7,200966000,7732000,193234000,127993000,4530000,34145000,26566000,495,3633.104787878789,257914.9354942401
2021,4308706,Gaurama,165.1,282771000,27267000,255504000,86794000,56106000,77730000,34873000,1621,2161.77460209747,83610.73184341002
2021,4308805,General Câmara,364.8,276372000,7993000,268379000,159707000,10674000,49265000,48733000,885,1859.922463276837,387720.8724587598
2021,4308854,Gentil,159.5,190647000,14180000,176467000,102371000,4869000,51921000,17305000,540,2099.93762962963,94738.15059937004
2021,4308904,Getúlio Vargas,254.4,793661000,74511000,719150000,170451000,130786000,319887000,98026000,5462,2236.041396924199,165076.75410826
2021,4309001,Giruá,768.2,1202941000,90728000,1112213000,541032000,118633000,343642000,108906000,4439,2063.172158143727,222200.82182005
2021,4309050,Glorinha,223.4,461885000,46473000,415412000,33555000,231699000,90693000,59464000,2998,2356.942438292195,70863.49746311002
2021,4309100,Gramado,101.6,2658018000,340701000,2317317000,24733000,344063000,1625283000,323236000,33051,2281.512478896257,180610.15894384
2021,4309126,Gramado dos Loureiros,99.3,94579000,3042000,91537000,57395000,3811000,13272000,17059000,294,2496.788197278912,33250.87820437001
2021,4309159,Gramado Xavier,146.9,109481000,2598000,106883000,57595000,3573000,14484000,31231000,330,2563.221818181818,152022.68389923
2021,4309209,Gravataí,312.8,10261618000,1655745000,8605873000,25205000,3311020000,3803166000,1466482000,76512,2485.639793365788,763931.80777277
2021,4309258,Guabiju,111.1,132787000,5345000,127442000,87150000,4016000,22320000,13955000,295,2150.626169491526,75497.12905749
2021,4309308,Guaíba,293.6,8284804000,3035222000,5249582000,68927000,1766358000,2809353000,604944000,25543,2870.607815839939,566395.6803357098
2021,4309407,Guaporé,189.1,1149050000,118495000,1030556000,106750000,361091000,412648000,150067000,12848,2013.346417341221,245694.27525428
2021,4309506,Guarani das Missões,262.4,362623000,32485000,330138000,134877000,24643000,126535000,44083000,1504,1988.737765957446,104966.9136103701
2021,4309555,Harmonia,40,245496000,34489000,211007000,35724000,62570000,79980000,32732000,2134,2242.113331771322,109675.13758674
2021,4309571,Herveiras,75.7,71142000,2241000,68901000,31312000,1842000,12318000,23429000,261,2597.733486590039,160862.48289579
2021,4309605,Horizontina,197.1,2608192000,616218000,1991975000,133348000,1183862000,536137000,138627000,8378,2844.645119360235,132304.39726243
2021,4309654,Hulha Negra,646.7,314486000,31038000,283448000,113252000,65217000,59011000,45968000,2784,2142.96471264368,519805.1360026
2021,4309704,Humaitá,126.4,229248000,22789000,206458000,91923000,9765000,75569000,29201000,1162,1883.305051635112,67470.70059386997
2021,4309753,Ibarama,132.2,112226000,6042000,106184000,46539000,9246000,20266000,30133000,424,2064.478750000001,351372.6967916001
2021,4309803,Ibiaçá,307.4,367294000,20278000,347016000,203367000,22580000,86498000,34571000,1072,2160.671576492535,160239.22155144
2021,4309902,Ibiraiaras,239,399691000,48935000,350756000,170383000,13933000,121260000,45179000,1398,2503.159520743919,184878.7667085599
2021,4309951,Ibirapuitã,271.5,213521000,9386000,204135000,128142000,5443000,42146000,28404000,572,2215.534895104895,101246.84417453
2021,4310009,Ibirubá,573.5,1722053000,227405000,1494647000,453393000,350982000,563821000,126451000,10558,2446.831280545558,270350.1641864702
2021,4310108,Igrejinha,70.2,1888880000,248159000,1640721000,6833000,811506000,606400000,215982000,19314,1963.641846846846,186775.56427126
2021,4310207,Ijuí,641.1,5190378000,632788000,4557590000,461043000,1147433000,2332807000,616308000,35993,2338.348079070937,910887.986047459
2021,4310306,Ilópolis,86.6,140569000,10683000,129886000,47224000,16023000,39699000,26940000,942,1915.705392781315,139827.95078559
2021,4310330,Imbé,23.1,626814000,47762000,579051000,2210000,55541000,328749000,192552000,6256,1917.479296675192,58903.72056844002
2021,4310363,Imigrante,37.7,519189000,63541000,455647000,37061000,321419000,73120000,24047000,1392,2922.827758620691,107485.12755243
2021,4310405,Independência,316.1,494164000,71225000,422939000,204431000,52110000,121348000,45051000,1484,2268.11111859838,106322.22038431
2021,4310413,Inhacorá,103.9,110556000,4545000,106010000,63724000,3602000,19696000,18988000,309,2097.533818770229,29746.66805220999
2021,4310439,Ipê,335.9,298581000,16171000,282410000,157806000,23865000,59626000,41113000,1467,2037.01809815951,218335.06768038
2021,4310462,Ipiranga do Sul,141.3,177628000,7610000,170018000,105825000,7494000,38424000,18275000,340,2742.742735294119,44552.26052409002
2021,4310504,Iraí,146.9,254491000,23499000,230992000,77564000,18100000,93988000,41341000,1111,1891.669504950498,171184.0080530099
2021,4310538,Itaara,91,286658000,15716000,270941000,26282000,22621000,184611000,37426000,1765,2553.347903682722,284647.76776691
2021,4310553,Itacurubi,377,246285000,4190000,242096000,180541000,5758000,28861000,26936000,535,2037.282710280374,681853.90579615
2021,4310579,Itapuca,119.2,94234000,1602000,92632000,62473000,3105000,9409000,17644000,226,2316.211194690266,174284.67585418
2021,4310603,Itaqui,2646.1,2186921000,188264000,1998657000,915962000,294873000,559322000,228499000,10041,2385.425083159046,1846314.88807861
2021,4310652,Itati,46.6,86738000,3327000,83411000,42314000,3417000,17029000,20650000,442,2053.054864253395,33678.94077638999
2021,4310702,Itatiba do Sul,171.2,81706000,3035000,78672000,36841000,3600000,14348000,23882000,364,1971.172802197802,117250.9634755599
2021,4310751,Ivorá,70.7,71910000,1734000,70176000,41548000,2311000,9838000,16479000,222,3028.652117117118,76143.15628973996
2021,4310801,Ivoti,42.7,1180383000,188106000,992277000,12454000,301034000,538472000,140316000,12251,2216.549101297851,110306.10987205
2021,4310850,Jaboticaba,113.2,136729000,6083000,130646000,63649000,4741000,35795000,26461000,552,2087.479855072465,61054.36117320999
2021,4310876,Jacuizinho,293.9,224026000,4535000,219491000,164173000,5454000,26934000,22930000,392,2192.738086734695,192076.75117712
2021,4310900,Jacutinga,162.8,232300000,16295000,216005000,114478000,14831000,60350000,26345000,945,2132.365693121692,70280.92547578
2021,4311007,Jaguarão,1399.1,1059392000,62513000,996879000,475652000,42338000,332571000,146319000,5155,2061.370758486906,1116902.29086159
2021,4311106,Jaguari,375.4,378018000,25805000,352213000,124483000,27616000,136531000,63583000,1955,2079.06745268542,509799.1854536498
2021,4311122,Jaquirana,208.6,94041000,5447000,88594000,36157000,6380000,22163000,23894000,1045,1850.245732057418,136851.1633188101
2021,4311130,Jari,482.3,469005000,6703000,462302000,377841000,11496000,46621000,26344000,659,2261.661350531108,409787.6333744401
2021,4311155,Jóia,935,975407000,30177000,945230000,709902000,23080000,152744000,59504000,1239,2361.375189669088,411084.9438605799
2021,4311205,Júlio de Castilhos,1397.3,1925171000,234601000,1690570000,741245000,55762000,770552000,123011000,4982,2066.714949819353,537565.7904768701
2021,4311239,Lagoa Bonita do Sul,81.4,68915000,2385000,66530000,32861000,2739000,9193000,21737000,263,2103.152319391634,70732.17914949001
2021,4311254,Lagoão,269.6,154689000,4432000,150257000,84630000,3921000,22374000,39333000,474,2123.408734177217,321043.4526571898
2021,4311270,Lagoa dos Três Cantos,132.2,157139000,7112000,150027000,97987000,4454000,30410000,17176000,411,2472.861897810217,45444.86614150004
2021,4311304,Lagoa Vermelha,879.8,1513400000,145083000,1368317000,402253000,272241000,542867000,150956000,8727,1911.130806691871,634838.7412291497
2021,4311403,Lajeado,83.2,5596169000,959741000,4636428000,25702000,1374061000,2761479000,475185000,57778,2210.651728512583,589748.0434029897
2021,4311429,Lajeado do Bugre,65.4,74874000,2621000,72253000,35159000,5288000,10851000,20954000,382,2014.145628272252,22627.80846805001
2021,4311502,Lavras do Sul,820.6,497626000,16229000,481397000,319049000,12786000,91111000,58451000,1753,2029.974112949229,1508232.88377194
2021,4311601,Liberato Salzano,171.6,172442000,8893000,163549000,88838000,7007000,37321000,30383000,637,2072.923861852433,149905.66063528
2021,4311627,Lindolfo Collor,21.9,365848000,35741000,330107000,7993000,220582000,63317000,38214000,3879,1998.826068574375,42503.15631308999
2021,4311643,Linha Nova,31.5,65579000,1737000,63842000,38086000,3032000,8218000,14505000,318,2188.023238993711,71240.59559817001
2021,4311700,Machadinho,279.8,272823000,16993000,255829000,123141000,12848000,80884000,38957000,1126,1990.511243339253,127027.37671105
2021,4311718,Maçambará,1307.2,582041000,13938000,568103000,445452000,16905000,66429000,39317000,928,2412.169019396549,811186.9279712199
2021,4311734,Mampituba,79.7,70213000,2180000,68033000,28644000,4263000,11759000,23367000,385,2088.220051948052,43756.78867979999
2021,4311759,Manoel Viana,882,546970000,16344000,530626000,369994000,17095000,90880000,52658000,1167,2180.066546700943,446415.0813286699
2021,4311775,Maquiné,139.1,190483000,13735000,176747000,36972000,34598000,62270000,42908000,1301,1972.932590315142,137767.2731091601
2021,4311791,Maratá,63.8,80816000,3456000,77360000,34016000,4254000,16322000,22768000,583,1788.675128644941,171333.5229745701
2021,4311809,Marau,577.1,3060013000,424125000,2635889000,398072000,982152000,985663000,270001000,24273,2208.265474395419,405963.6784752702
2021,4311908,Marcelino Ramos,170,167824000,10802000,157022000,55058000,16950000,54122000,30891000,923,2251.360238353196,157801.1455629301
2021,4311981,Mariana Pimentel,206,104495000,5202000,99293000,47538000,2701000,20193000,28862000,505,2246.373207920792,101953.11039993
2021,4312005,Mariano Moro,84.7,72887000,3374000,69513000,33820000,4087000,13185000,18421000,412,2291.609878640777,74042.07539032996
2021,4312054,Marques de Souza,91,124134000,10293000,113841000,44743000,9400000,33053000,26644000,830,1828.76430120482,106526.0663734999
2021,4312104,Mata,177.2,169005000,13417000,155589000,62877000,14224000,47467000,31020000,658,2143.275668693008,287957.2341651401
